"dr","Region_Id","Location_Id","Group_Location_Id","Item_Id_Unique","Meter_Type_Id","Use_Id","Occurred_On","FY","FY_MonthEnding","Confidence","Amount","Statistics_Data_Type_Id","Days_Included","Currency_Id","Normalized","Conversion_Id","Target","Budget","Target_CO2e","Target_GJ"
"71","17000001","17071664","17086544","-17898927","11956","1","3/1/2024 12:00:00 AM","23-24","","100","105.5000","1","248","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","4/1/2024 12:00:00 AM","23-24","","100","97.5000","1","240","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","5/1/2024 12:00:00 AM","23-24","","100","101.2500","1","248","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","6/1/2024 12:00:00 AM","23-24","","100","89.5000","1","180","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","7/1/2024 12:00:00 AM","23-24","","100","91.5000","1","186","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","8/1/2024 12:00:00 AM","23-24","","100","89.5000","1","180","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","9/1/2024 12:00:00 AM","23-24","","100","91.5000","1","180","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","10/1/2024 12:00:00 AM","23-24","","","91.5000","1","31","51","","11","","","",""
"71","17000001","17071664","17086544","-17898927","11956","1","11/1/2024 12:00:00 AM","23-24","","","91.5000","1","30","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","10/1/2022 12:00:00 AM","21-22","","100","10.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","11/1/2022 12:00:00 AM","21-22","","100","11.0000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","12/1/2022 12:00:00 AM","21-22","","100","12.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","1/1/2023 12:00:00 AM","22-23","","100","9.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","2/1/2023 12:00:00 AM","22-23","","100","10.0000","1","112","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","3/1/2023 12:00:00 AM","22-23","","100","12.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","4/1/2023 12:00:00 AM","22-23","","","12.0000","1","30","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","5/1/2023 12:00:00 AM","22-23","","100","11.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","6/1/2023 12:00:00 AM","22-23","","","11.0000","1","30","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","7/1/2023 12:00:00 AM","22-23","","100","7.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","8/1/2023 12:00:00 AM","22-23","","","7.0000","1","31","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","9/1/2023 12:00:00 AM","22-23","","100","5.0000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","10/1/2023 12:00:00 AM","22-23","","","5.0000","1","31","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","11/1/2023 12:00:00 AM","22-23","","100","3.0000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","12/1/2023 12:00:00 AM","22-23","","100","6.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","1/1/2024 12:00:00 AM","23-24","","100","1.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","2/1/2024 12:00:00 AM","23-24","","100","4.0000","1","112","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","3/1/2024 12:00:00 AM","23-24","","100","5.0000","1","217","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","4/1/2024 12:00:00 AM","23-24","","100","6.0000","1","150","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","5/1/2024 12:00:00 AM","23-24","","100","7.0000","1","124","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","6/1/2024 12:00:00 AM","23-24","","100","5.5000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","7/1/2024 12:00:00 AM","23-24","","100","4.0000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","8/1/2024 12:00:00 AM","23-24","","100","5.0000","1","120","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","9/1/2024 12:00:00 AM","23-24","","","5.0000","1","30","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","10/1/2024 12:00:00 AM","23-24","","","5.0000","1","31","51","","11","","","",""
"72","17000001","17071665","17086545","-17900170","11956","1","11/1/2024 12:00:00 AM","23-24","","","5.0000","1","30","51","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","1/1/2022 12:00:00 AM","21-22","","100","1067.7778","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","2/1/2022 12:00:00 AM","21-22","","100","964.4444","1","28","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","3/1/2022 12:00:00 AM","21-22","","100","1067.7778","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","4/1/2022 12:00:00 AM","21-22","","100","1087.9121","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","5/1/2022 12:00:00 AM","21-22","","100","1124.1758","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","6/1/2022 12:00:00 AM","21-22","","100","1087.9121","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","7/1/2022 12:00:00 AM","21-22","","100","1213.0435","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","8/1/2022 12:00:00 AM","21-22","","100","1213.0435","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","9/1/2022 12:00:00 AM","21-22","","100","1173.9130","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","10/1/2022 12:00:00 AM","21-22","","100","1314.1304","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","11/1/2022 12:00:00 AM","21-22","","100","1271.7391","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","12/1/2022 12:00:00 AM","21-22","","100","1314.1304","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","1/1/2023 12:00:00 AM","22-23","","100","1446.6667","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","2/1/2023 12:00:00 AM","22-23","","100","1306.6667","1","28","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","3/1/2023 12:00:00 AM","22-23","","100","1446.6667","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","4/1/2023 12:00:00 AM","22-23","","100","1417.5824","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","5/1/2023 12:00:00 AM","22-23","","100","1464.8352","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","6/1/2023 12:00:00 AM","22-23","","100","1417.5824","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","7/1/2023 12:00:00 AM","22-23","","100","1482.6087","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","8/1/2023 12:00:00 AM","22-23","","100","1482.6087","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","9/1/2023 12:00:00 AM","22-23","","100","1434.7826","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","10/1/2023 12:00:00 AM","22-23","","100","1583.6957","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","11/1/2023 12:00:00 AM","22-23","","100","1532.6087","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","12/1/2023 12:00:00 AM","22-23","","100","1583.6957","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","1/1/2024 12:00:00 AM","23-24","","100","1635.1648","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","2/1/2024 12:00:00 AM","23-24","","100","1529.6703","1","29","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","3/1/2024 12:00:00 AM","23-24","","100","1635.1648","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","4/1/2024 12:00:00 AM","23-24","","100","1714.2857","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","5/1/2024 12:00:00 AM","23-24","","100","1771.4286","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","6/1/2024 12:00:00 AM","23-24","","100","1714.2857","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","7/1/2024 12:00:00 AM","23-24","","100","1853.2609","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","8/1/2024 12:00:00 AM","23-24","","100","1853.2609","1","31","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","9/1/2024 12:00:00 AM","23-24","","100","1793.4783","1","30","39","","11","","","",""
"59","45001","17069963","17083282","-17896356","9076","1","10/1/2024 12:00:00 AM","23-24","","92","1451.1937","3","31","39","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","1/1/2022 12:00:00 AM","21-22","","100","516.6667","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","2/1/2022 12:00:00 AM","21-22","","100","466.6667","1","28","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","3/1/2022 12:00:00 AM","21-22","","100","516.6667","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","4/1/2022 12:00:00 AM","21-22","","100","398.9011","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","5/1/2022 12:00:00 AM","21-22","","100","412.1978","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","6/1/2022 12:00:00 AM","21-22","","100","398.9011","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","7/1/2022 12:00:00 AM","21-22","","100","411.0870","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","8/1/2022 12:00:00 AM","21-22","","100","411.0870","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","9/1/2022 12:00:00 AM","21-22","","100","397.8261","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","10/1/2022 12:00:00 AM","21-22","","100","481.8478","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","11/1/2022 12:00:00 AM","21-22","","100","466.3043","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","12/1/2022 12:00:00 AM","21-22","","100","481.8478","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","1/1/2023 12:00:00 AM","22-23","","100","558.0000","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","2/1/2023 12:00:00 AM","22-23","","100","504.0000","1","28","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","3/1/2023 12:00:00 AM","22-23","","100","558.0000","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","4/1/2023 12:00:00 AM","22-23","","100","438.4615","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","5/1/2023 12:00:00 AM","22-23","","100","453.0769","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","6/1/2023 12:00:00 AM","22-23","","100","438.4615","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","7/1/2023 12:00:00 AM","22-23","","100","407.7174","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","8/1/2023 12:00:00 AM","22-23","","100","407.7174","1","31","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","9/1/2023 12:00:00 AM","22-23","","100","394.5652","1","30","113","","11","","","",""
"15","1068","17069957","17083276","-17896438","914","1","10/1/2023 12:00:00 AM","22-23","","92","430.2304","3","31","113","","11","","","",""
"56","45001","17069963","17083282","-17896351","2","1","3/1/2023 12:00:00 AM","22-23","","100","1653.3333","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","4/1/2023 12:00:00 AM","22-23","","100","1648.3516","1","30","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","5/1/2023 12:00:00 AM","22-23","","100","1703.2967","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","6/1/2023 12:00:00 AM","22-23","","100","1648.3516","1","30","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","7/1/2023 12:00:00 AM","22-23","","100","1617.3913","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","8/1/2023 12:00:00 AM","22-23","","100","1617.3913","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","9/1/2023 12:00:00 AM","22-23","","100","1565.2174","1","30","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","10/1/2023 12:00:00 AM","22-23","","100","1718.4783","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","11/1/2023 12:00:00 AM","22-23","","100","1663.0435","1","30","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","12/1/2023 12:00:00 AM","22-23","","100","1718.4783","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","1/1/2024 12:00:00 AM","23-24","","100","1669.2308","1","31","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","2/1/2024 12:00:00 AM","23-24","","100","1561.5385","1","29","39","","58","","","",""
"56","45001","17069963","17083282","-17896351","2","1","3/1/2024 12:00:00 AM","23-24","","100","1669.2308","1","31","39","","58","","","",""
